date,strategy,spy
2021-06-16,139739.18235484927,164966.63717285395
2021-06-17,140617.94941007457,164911.93166255078
2021-06-18,139139.39690545225,162687.20260104016
2021-06-21,140901.51865348744,165016.20925291863
2021-06-22,141291.59544701205,165898.43137950977
2021-06-23,140968.0586724238,165698.4957644731
2021-06-24,141368.98048760346,166678.70000604008
2021-06-25,141760.83420496646,167270.7556268844
2021-06-28,142165.52907232373,167607.9658067575
2021-06-29,142453.25162489602,167698.1583882868
2021-06-30,142201.685329365,167839.2894106656
2021-07-01,142480.4266259538,168768.55521138303
2021-07-02,143241.59663898157,170058.56579876365
2021-07-06,143576.12867979912,169748.77222267695
2021-07-07,143941.426524844,170348.68122560266
2021-07-08,143417.7039637682,168960.70129297316
2021-07-09,144359.51314599384,170764.2975290195
2021-07-12,144684.06188307304,171375.9546807498
2021-07-13,144430.76061034453,170791.7524419868
2021-07-14,144951.9258022962,171046.63619213895
2021-07-15,144540.17950546416,170462.39564419506
2021-07-16,144002.52923367565,169125.36692214207
2021-07-19,142701.04142018006,166627.72325600966
2021-07-20,143995.18135944448,169015.57280972684
2021-07-21,144370.02662074682,170383.98952065126
2021-07-22,144509.68252272476,170740.77569195637
2021-07-23,145337.95721487023,172497.3537933304
2021-07-26,145312.80398523773,172920.82347882862
2021-07-27,145095.86705578145,172132.73977939787
2021-07-28,144862.16581258687,172062.14872875452
2021-07-29,144971.73618773176,172775.7466108187
2021-07-30,145039.33112922552,171936.69893108448
2021-08-02,144878.5906303532,171575.95414442127
2021-08-03,145329.75780632216,172971.80022885907
2021-08-04,145321.85401895831,172120.9405516854
2021-08-05,145854.6210176706,173210.96444512153
2021-08-06,145757.2860408489,173497.1723355103
2021-08-09,145457.65907424063,173356.06685258538
2021-08-10,144763.79099047102,173571.69646205776
2021-08-11,144931.75388860458,174002.9939901834
2021-08-12,145333.27448908516,174524.49686956528
2021-08-13,145821.4922223084,174842.07997909852
2021-08-16,146095.65188566435,175253.7759763382
2021-08-17,145756.2377201536,174104.94749024426
2021-08-18,144712.3191335453,172199.3722146831
2021-08-19,145456.29593170003,172465.99134391287
2021-08-20,146253.5025389283,173838.31559128754
2021-08-23,146781.68674049928,175367.49039493062
2021-08-24,146483.6840663925,175645.89598214588
2021-08-25,146419.59008498967,176014.44307198256
2021-08-26,146107.98027585834,174975.37038912295
2021-08-27,146871.59468400088,176539.81517863378
2021-08-30,147820.14618909635,177316.18903844085
2021-08-31,147755.50492691214,177053.4774456613
2021-09-01,148345.18806001163,177147.59033336779
2021-09-02,148454.49698056004,177692.60228008582
2021-09-03,148653.71826850594,177649.46614240977
2021-09-07,148282.79022423667,177014.2488444355
2021-09-08,148291.47177249007,176798.64477441701
2021-09-09,147373.24639390744,176041.8852152229
2021-09-10,146455.29411401285,174653.8797431395
2021-09-13,146444.7082915599,175100.87126570087
2021-09-14,145825.9622253421,174155.9497797286
2021-09-15,146789.73132586127,175610.58768709726
2021-09-16,146983.2534399255,175332.20763933592
2021-09-17,145537.5769269286,173624.26942795835
2021-09-20,142898.32068861724,170729.23185878317
2021-09-21,142941.49531721143,170567.975746713
2021-09-22,144790.29398328564,172231.82009089238
2021-09-23,146767.663168672,174324.45909671293
2021-09-24,147157.50452063172,174611.57363771595
2021-09-27,146745.94795517332,174112.04745843486
2021-09-28,145276.13066861423,170603.36066012338
2021-09-29,145227.80542043733,170890.5390497612
2021-09-30,144870.83028698686,168801.8203501178
2021-10-01,145577.84931512977,170807.89337686618
2021-10-04,144793.99909059727,168605.14101545635
2021-10-05,145771.25130510575,170359.49718433904
2021-10-06,146987.0065802089,171067.4891562671
2021-10-07,147478.00035181007,172546.49170267835
2021-10-08,146834.43597246445,172231.82009089238
2021-10-11,145488.02109001222,170984.89456227995
2021-10-12,145388.10623764183,170564.02990108187
2021-10-13,145941.4614655606,171177.64082103726
2021-10-14,148504.86326284736,174056.98439577676
2021-10-15,149268.43443861115,175382.55867274525
2021-10-18,150021.31411311912,175901.78854072795
2021-10-19,151032.6334392656,177258.81465520267
2021-10-20,151505.79954106297,177955.05847832613
2021-10-21,151836.4175806158,178419.22528365074
2021-10-22,152043.12879830218,178234.3196372478
2021-10-25,153366.5727011319,179190.15923977218
2021-10-26,153815.7094530494,179351.42812156933
2021-10-27,152210.49971379223,178556.8574008421
2021-10-28,153908.96705121294,180279.76173221858
2021-10-29,153319.901705036,180645.56333075854
2021-11-01,154158.77483937817,180956.31463636734
2021-11-02,153937.88634297642,181687.94337290118
2021-11-03,154708.70125883177,182797.19847514134
2021-11-04,154791.33655906544,183658.63148623914
2021-11-05,155168.01470401412,184295.84086161945
2021-11-08,154895.11264385816,184453.1894372394
2021-11-09,154197.09886553857,183843.47328400728
2021-11-10,153822.93381751498,182364.47073759604
2021-11-11,153757.2710866473,182423.5051853392
2021-11-12,153890.59440243957,183800.23498851556
2021-11-15,153655.69185050708,183863.12589380107
2021-11-16,154153.6026330585,184590.85986361167
2021-11-17,153961.8918176671,184142.4381316306
2021-11-18,154174.64404641322,184767.87381875238
2021-11-19,153989.88541177294,184437.4571336228
2021-11-22,153989.47457821376,183918.21449591313
2021-11-23,153916.73479045214,184162.10351115136
2021-11-24,154083.30656669565,184653.7763083511
2021-11-26,152665.01422663726,180535.4372054423
2021-11-29,153659.86173176183,182749.9760248376
2021-11-30,151424.52463452495,179194.1050854033
2021-12-01,149694.9706386634,177203.75159254458
2021-12-02,152384.29908841744,179917.8804398558
2021-12-03,151190.74280601897,178352.31191437232
2021-12-06,152233.56302416493,180464.61629971367
2021-12-07,153351.41799225932,184197.48842456177
2021-12-08,153456.85023683513,184685.25368531127
2021-12-09,152706.6596497646,183438.35369615277
2021-12-10,153066.95549307467,185165.12725479857
2021-12-13,151845.08288296356,183524.8813660441
2021-12-14,151564.9536617951,182262.21076408811
2021-12-15,152055.54262969297,185110.0897315944
2021-12-16,151210.6416212152,183477.6716854673
2021-12-17,150802.23912484088,181524.9633476912
2021-12-20,150467.87120822753,179594.7041899134
2021-12-21,151959.31594898822,182784.14781418667
2021-12-22,153288.41660382017,184611.75113692074
2021-12-23,154014.5747156092,185760.42638629113
2021-12-27,155643.5698145697,188389.31730613415
2021-12-28,156163.22275316197,188235.35270815901
2021-12-29,156620.1487187725,188476.17698892648
2021-12-30,156454.37565042367,187955.12104998823
2021-12-31,156727.64954506842,187481.41525862337
2022-01-03,156966.54298649982,188566.944208169
2022-01-04,156567.319573927,188503.7851386173
2022-01-05,154515.30716057107,184884.11664328317
2022-01-06,153550.26668022605,184710.42281715243
2022-01-07,152803.29842703883,183980.16044140348
2022-01-10,151760.2613896497,183751.23754616416
2022-01-11,152330.58878962675,185424.90181037696
2022-01-12,152939.50861155667,185926.2029817057
2022-01-13,151999.83149445945,183364.3914375916
2022-01-14,151468.61445755867,183439.42635321754
2022-01-18,149830.63207339315,180190.75673529672
2022-01-19,149575.05470472496,178319.71080143956
2022-01-20,148752.89063471468,176346.0601114465
2022-01-21,147824.04374961354,172884.2892899917
2022-01-24,147191.25394660534,173618.47197191784
2022-01-25,146636.813571892,171498.7739146658
2022-01-26,145873.54201604257,171068.51073442405
2022-01-27,145957.0050164935,170223.79329591888
2022-01-28,147609.59792592225,174451.37741298357
2022-01-31,148496.964613307,177593.40704104866
2022-02-01,148370.18130854037,178793.41659280442
2022-02-02,149609.76814696027,180530.22715684198
2022-02-03,149097.72561930591,176286.85965725285
2022-02-04,148432.22681731908,177115.80648296053
2022-02-07,148525.57031062958,176547.38762672196
2022-02-08,148886.14094491454,177999.99514750377
2022-02-09,149868.280999491,180605.22376328707
2022-02-10,147896.45256355288,177360.56383963214
2022-02-11,147038.63413883603,173863.20378913553
2022-02-14,146102.59664694092,173294.79770262397
2022-02-15,146615.54551540327,176089.47798760852
2022-02-16,146809.07366306326,176286.85965725285
2022-02-17,145890.39388606092,172521.13102493275
2022-02-18,145673.1388010859,171404.02254061124
2022-02-22,145232.17017964105,169564.58168098386
2022-02-23,144654.35299069385,166556.74911355748
2022-02-24,143925.08296290517,169063.26773992818
2022-02-25,145606.10687455104,172793.48376156823
2022-02-28,145737.46830844853,172351.4085838871
2022-03-01,144194.87408590846,169726.46350967517
2022-03-02,146184.58601491887,172848.76390958473
2022-03-03,147079.4324880731,171988.22477937423
2022-03-04,147747.75862732355,170590.8974066089
2022-03-07,146491.6832994603,165562.0129227083
2022-03-08,144472.5036090543,164306.7743018439
2022-03-09,145333.03175670476,168711.9470117626
2022-03-10,145715.48268226066,167950.14341041865
2022-03-11,144697.3854691725,165814.6364311882
2022-03-14,145050.82640058294,164602.84042144695
2022-03-15,145244.1095968471,168222.52168650806
2022-03-16,145145.39699573693,171952.69939896726
2022-03-17,145539.2234631526,174104.02806990303
2022-03-18,145220.5001628951,176010.9186273412
2022-03-21,145739.35551735555,175959.43108823232
2022-03-22,146535.15241690638,178018.44740296315
2022-03-23,145354.47038662568,175725.82170319807
2022-03-24,147004.2059767628,178374.7994035516
2022-03-25,148709.11000206324,179245.89909795925
2022-03-28,148856.90841156422,180520.87971670617
2022-03-29,150001.85216089347,182754.07510719227
2022-03-30,150192.27490797985,181625.58879614802
2022-03-31,148552.12936781044,178830.12955781881
2022-04-01,149576.56512242707,179336.99833010283
2022-04-04,148820.84559763307,180873.28587166348
2022-04-05,148375.3443380431,178588.60294206845
2022-04-06,149594.59011928138,176802.8332448604
2022-04-07,150348.39906038795,177693.72601605844
2022-04-08,151267.2867175734,177218.60278500084
2022-04-11,149315.12494931082,174189.54693136437
2022-04-12,149300.85086082408,173544.12662154782
2022-04-13,150034.14505825122,175531.82401119854
2022-04-14,149746.58524473128,173346.14477473625
2022-04-18,149154.6073483238,173417.3998511816
2022-04-19,150646.77033080693,176216.83047459583
2022-04-20,152283.7909112608,176086.1578585985
2022-04-21,150540.2846324896,173453.02738940428
2022-04-22,147130.69192455694,168693.6479930267
2022-04-25,146705.636928375,169671.64307182934
2022-04-26,144829.9596441513,164757.81382785208
2022-04-27,144989.98656399647,165221.08675228938
2022-04-28,147081.81228233938,169394.4889178563
2022-04-29,142901.29543968715,163134.38566950592
2022-05-02,142278.94230834756,164116.36490312056
2022-05-03,142814.63151298068,164868.68059733207
2022-05-04,145227.5493967325,169889.44353488518
2022-05-05,143532.60645520315,163851.0993649487
2022-05-06,143758.87264416923,162873.09151641914
2022-05-09,142371.89293335873,157658.34365659344
2022-05-10,141827.41365436118,158022.612887898
2022-05-11,142088.9014111373,155512.23780398496
2022-05-12,141744.68398089914,155349.88349539606
2022-05-13,142795.00980957382,159063.95858215677
2022-05-16,143227.26752721556,158418.55104206718
2022-05-17,143538.04043422142,161677.27043510674
2022-05-18,141429.3938130098,155159.80610957372
2022-05-19,140924.5373021792,154209.53410800456
2022-05-20,141108.64928388008,154276.84333881878
2022-05-23,141995.87606527001,157163.3762698376
2022-05-24,142773.7448254925,155963.6093428941
2022-05-25,142919.7005879996,157341.55227013183
2022-05-26,143121.54881559857,160485.43350860637
2022-05-27,143875.46346140432,164425.2135194121
2022-05-31,142740.57428029922,163502.62628589553
2022-06-01,141548.24233663868,162180.14228285177
2022-06-02,143458.38190650984,165268.60290631323
2022-06-03,142314.88291010735,162556.31289968448
2022-06-06,143033.92554730998,163051.26751671333
2022-06-07,143955.78491721363,164615.27813550748
2022-06-08,142081.25502392327,162825.5370532144
2022-06-09,139661.58366475318,158953.09181267678
2022-06-10,138068.5503301032,154344.1142604521
2022-06-13,134578.2618921777,148483.95886053683
2022-06-14,133708.81959873624,148036.5587067127
2022-06-15,133746.5841607366,150147.02425137156
2022-06-16,132624.77281788088,145177.72331347343
2022-06-17,131891.42085433163,145490.68378184657
2022-06-21,132367.1021186779,149153.23302031754
2022-06-22,132061.74987690992,148882.80851245322
2022-06-23,131790.32383318772,150342.23506743246
2022-06-24,131883.12688056016,155122.19926367202
2022-06-27,132707.6591837137,154529.696702384
2022-06-28,132669.56257874236,151372.22847442242
2022-06-29,132452.63180862222,151248.88568170104
2022-06-30,132999.89084510697,150020.1442442818
2022-07-01,134672.39513705083,151606.83389815965
2022-07-05,132145.1903653766,151893.169485818
2022-07-06,132804.71951787858,152406.15495731655
2022-07-07,133028.42449791825,154688.74365168985
2022-07-08,132739.99597867913,154561.5060922452
2022-07-11,132998.73363343452,152795.84871500154
2022-07-12,132552.50546272923,151443.77725458788
2022-07-13,132277.52526951273,150648.45311996993
2022-07-14,132147.80128756657,150282.61321224907
2022-07-15,132375.91264046516,153153.79693146015
2022-07-18,131672.02200881593,151889.15979155208
2022-07-19,132072.55657645993,155993.08187272132
2022-07-20,131235.07166935224,156987.28173503812
2022-07-21,131398.9192891173,158585.898313898
2022-07-22,132254.61208213482,157114.53206420975
2022-07-25,134433.76878190765,157305.4139428307
2022-07-26,134232.98387507265,155444.32839600352
2022-07-27,135723.58395084005,159480.66031236542
2022-07-28,138401.2853444016,161480.92311334627
2022-07-29,141811.90048704832,163835.0988970659
2022-08-01,140319.91699563904,163349.93866061652
2022-08-02,139788.59747824678,162272.27586287918
2022-08-03,138900.70793380204,164813.4004493156
2022-08-04,136315.04766938335,164702.04843021109
2022-08-05,137279.7715993063,164423.6556127228
2022-08-08,137435.51712750402,164232.7609643749
2022-08-09,137988.43172080113,163580.6110084496
2022-08-10,139013.33164911048,167016.4720538995
2022-08-11,138568.51480257174,167016.4720538995
2022-08-12,140544.46897520951,169843.86837935948
2022-08-15,141057.78294247368,170543.76434439392
2022-08-16,141258.04633405842,170877.80763198054
2022-08-17,141139.68339893263,169664.90065599364
2022-08-18,141403.69385238813,170158.04197179395
2022-08-19,141367.2936495175,167871.43081342778
2022-08-22,139730.88866972114,164375.9479127945
2022-08-23,139202.2578884954,163978.26030603162
2022-08-24,139677.7896298611,164503.17270251224
2022-08-25,140991.031649471,166825.59017527857
2022-08-26,137247.13195429186,161178.67644589383
2022-08-29,137085.8493343889,160112.94057313853
2022-08-30,135626.95915829498,158355.25150551889
2022-08-31,134918.8046317164,157150.31283915596
2022-09-01,136131.63466945945,157643.42861550237
2022-09-02,134835.15628989864,155981.15494773924
2022-09-06,135010.28398363513,155392.6493109902
2022-09-07,137140.396454275,158184.27763123097
2022-09-08,137085.7883654945,159218.19134439813
2022-09-09,137367.97556696174,161691.67468711935
2022-09-12,138041.61285430437,163429.49405958687
2022-09-13,136148.17176259443,156323.19208440382
2022-09-14,136712.561734478,156919.65326104985
2022-09-15,134973.87599628995,155138.0975737391
2022-09-16,134718.98116250115,153954.57373949068
2022-09-19,135627.18802065245,155148.50490121276
2022-09-20,134628.2375429838,153367.63877915792
2022-09-21,133702.60903084953,150692.29159262884
2022-09-22,133464.32626569335,149426.51794702123
2022-09-23,132694.48844219255,146922.87250921686
2022-09-26,131108.9972703845,145469.44772590956
2022-09-27,130027.53525500686,145098.09129614133
2022-09-28,130705.74202889463,147953.0702318382
2022-09-29,128148.779574485,144862.5026034281
2022-09-30,126966.52807521776,142622.41156038272
2022-10-03,127916.63940146589,146387.83371925578
2022-10-04,127916.63940146589,150923.88336080313
2022-10-05,127916.63940146589,150572.49878400273
2022-10-06,127916.63940146589,149019.25304503716
2022-10-07,127916.63940146589,144862.5026034281
2022-10-10,124896.28807307866,143756.42716320133
2022-10-11,123949.22517491115,142845.99670975216
2022-10-12,124896.28807307866,142374.85763350656
2022-10-13,129735.20940996679,146132.27317357468
2022-10-14,125133.04744371118,142802.08161873143
2022-10-17,126612.86022621272,146471.7052859391
2022-10-18,127663.47913915585,148192.65584909043
2022-10-19,131244.61870227475,147142.48627350124
2022-10-20,131363.00474150036,145908.68802420527
2022-10-21,134973.7153987882,149454.49641879392
2022-10-24,135580.42478809142,151283.24901695448
2022-10-25,135713.59002049215,153699.06427271746
2022-10-26,137474.56329224518,152541.05435293814
2022-10-27,137948.09474132894,151726.5117792431
2022-10-28,138406.82158160015,155336.19434809333
2022-10-31,139598.77275917944,154214.11843998375
2022-11-01,140734.08710553782,153539.30221870175
2022-11-02,135235.73722510246,149686.04987778733
2022-11-03,137786.3754506781,148144.7693729847
2022-11-04,140865.15008242926,150277.04561129384
2022-11-07,144186.45575913996,151714.50823589924
2022-11-08,144923.77606867458,152533.0605038602
2022-11-09,137098.4583971942,149390.59670507844
2022-11-10,142959.8367000558,157600.2030897376
2022-11-11,146282.01599825828,159125.54697529224
2022-11-14,145498.81480137786,157771.8792990084
2022-11-15,147457.8320810959,159117.54035648736
2022-11-16,143998.63889181803,157903.6884207053
2022-11-17,143778.1539227281,157420.50749193496
2022-11-18,144267.63043602736,158135.26741915263
2022-11-21,143045.51651140235,157560.2721535289
2022-11-22,149082.1815068284,159680.5831576751
2022-11-23,148264.01981442957,160686.7993330627
2022-11-25,148308.37018037503,160650.8780911199
2022-11-28,142172.90564810115,158087.35540359298
2022-11-29,144485.9089114248,157815.84546893695
2022-11-30,148690.6310448236,162787.13848424106
2022-12-01,148131.34910697746,162667.37121506888
2022-12-02,148029.77390039747,162479.6689984614
2022-12-05,141211.4094157739,159556.7678850561
2022-12-06,136232.0138471084,157256.79959228815
2022-12-07,136198.01596133236,156989.26104271715
2022-12-08,136701.6720753383,158219.10067665504
2022-12-09,132117.5852465805,157037.19859773075
2022-12-12,137493.38017380598,159301.24564855592
2022-12-13,140607.3176484579,160507.14204444093
2022-12-14,139143.2429193506,159480.90293717769
2022-12-15,134531.31941703046,155579.7385807036
2022-12-16,131669.41567754844,153742.95382428422
2022-12-19,130797.33357325186,152439.25408960084
2022-12-20,132879.62138156567,152647.87311897133
2022-12-21,137233.7984881202,154930.33411607504
2022-12-22,133285.84748897335,152720.0731552118
2022-12-23,137936.82256748766,153598.55375180324
2022-12-27,139449.09574016105,152992.83452311007
2022-12-28,134767.7523261738,151091.44771799233
2022-12-29,137868.6607504728,153811.14416625877
2022-12-30,137960.37803321632,153406.0118086773
2023-01-03,133269.1634388847,152760.182867598
2023-01-04,134438.76606378736,153939.50546167608
2023-01-05,134859.2006258024,152182.53149876627
2023-01-06,140628.96570204088,155672.39571953643
2023-01-09,138945.4988212432,155584.1569062323
2023-01-10,140787.75950336477,156675.25345673316
2023-01-11,142604.77628217783,158656.85968662324
2023-01-12,144996.66034415574,159234.48551600103
2023-01-13,145682.56916988615,159852.23382749196
2023-01-17,145112.8777347642,159559.41121853713
2023-01-18,142212.9026043492,157040.26333220152
2023-01-19,140369.60720895338,155897.04075624366
2023-01-20,142084.03116610448,158801.25975910423
2023-01-23,142822.8353728627,160706.65625848787
2023-01-24,143126.19298472517,160534.18832614546
2023-01-25,143089.03178062406,160594.3337401343
2023-01-26,143784.55093707182,162359.35263102985
2023-01-27,143767.89290701516,162732.36912530306
2023-01-30,142564.32324365506,160690.59194197028
2023-01-31,145104.21390366464,163053.29790330023
2023-02-01,146556.9336796223,164786.1881611606
2023-02-02,149613.19389769013,167184.98137088382
2023-02-03,147766.64850285143,165407.94616691745
2023-02-06,146598.2083902998,164397.0690411889
2023-02-07,148005.43916675283,166547.15904860938
2023-02-08,146263.69586676435,164726.0044379909
2023-02-09,144642.1202077478,163297.95310215617
2023-02-10,144493.7337831253,163679.065603323
2023-02-13,145860.08350546347,165600.48811004337
2023-02-14,146009.4600819949,165524.278379537
2023-02-15,146668.9359255168,166061.7944965286
2023-02-16,145167.44376199826,163775.323805159
2023-02-17,144736.99250841976,163366.16898358465
2023-02-21,141805.90325044887,160088.90794699694
2023-02-22,141652.54683873124,159868.29814400958
2023-02-23,142242.78633417975,160718.6981110126
2023-02-24,140646.42239467625,159001.83386048893
2023-02-27,141565.22935467624,159543.37244147348
2023-02-28,141545.1357691746,158953.70475957094
2023-03-01,141220.9023564167,158343.95029715792
2023-03-02,141865.7390568782,159575.43722587387
2023-03-03,143445.4119403577,162134.66928514175
2023-03-06,143007.32535344057,162247.0173429493
2023-03-07,140849.01255917826,159759.9853199219
2023-03-08,141093.46953517708,160020.70483529542
2023-03-09,137920.24738223897,157068.36950124384
2023-03-10,135723.95686598483,154801.94728120381
2023-03-13,134246.69795630802,154581.3247084895
2023-03-14,135006.6047821758,157136.5598432184
2023-03-15,134474.8060027726,156153.7888865322
2023-03-16,135410.6112286006,158893.52103640127
2023-03-17,135018.77299172914,157035.6151515875
2023-03-20,135558.63609579796,158545.6098253344
2023-03-21,137132.45372362627,160627.39456323767
2023-03-22,135733.56668219567,157889.2841686927
2023-03-23,137176.93216435774,158316.13783183572
2023-03-24,137579.67298905517,159354.98065961
2023-03-27,137015.78442344192,159652.97500798426
2023-03-28,136363.95132842724,159294.60539053593
2023-03-29,137736.38844528358,161609.8973556577
2023-03-30,138339.38182002495,162556.19797214182
2023-03-31,139971.1205303378,164847.34238357935
2023-04-03,140169.16973864785,165475.51079227088
2023-04-04,140132.77305238537,164557.4185026448
2023-04-05,138270.08180737848,164126.55514523585
2023-04-06,139277.70531020022,164766.803715633
2023-04-10,138419.35813815665,164935.92597951146
2023-04-11,138008.70303377512,164980.21139261406
2023-04-12,137154.7106690987,164307.7703405469
2023-04-13,139027.5437004595,166490.19329663398
2023-04-14,138864.62166212988,166083.51580209017
2023-04-17,138823.85102335154,166679.46618965777
2023-04-18,138657.5691780167,166788.20041473518
2023-04-19,138008.7858304188,166760.0176273311
2023-04-20,136127.09280279398,165849.98303541774
2023-04-21,136927.29906678095,165978.86788964045
2023-04-24,136854.42055712367,166151.97430833094
2023-04-25,133931.40523112312,163514.52767142368
2023-04-26,133005.55971937714,162821.93599021123
2023-04-27,139385.62340498928,166063.40348212575
2023-04-28,140597.3965094378,167480.7665564937
2023-05-01,140433.0617807018,167311.66983206916
2023-05-02,138809.795781746,165431.21260944137
2023-05-03,138061.60670330378,164295.69017884132
2023-05-04,136763.16186127102,163131.99773056412
2023-05-05,138528.15741609634,166151.97430833094
2023-05-08,139009.04899774014,166196.2597214335
2023-05-09,138070.1691544099,165467.4403248312
2023-05-10,139247.34228992133,166240.57067399003
2023-05-11,139568.87831257022,165950.6723325094
2023-05-12,139830.42533203735,165733.1911126276
2023-05-15,139946.52878673686,166305.01948596485
2023-05-16,139040.25716688298,165193.65737877603
2023-05-17,140126.14026884493,167198.91314299885
2023-05-18,141697.70047931126,168809.57157438347
2023-05-19,141283.4740256438,168563.9331065515
2023-05-22,141551.89187584925,168632.40438251922
2023-05-23,140026.79643493163,166739.85422845886
2023-05-24,139304.0480604764,165531.88913680604
2023-05-25,140061.53883403196,166965.3803763264
2023-05-26,142381.63528823698,169127.67824272212
2023-05-30,142448.27344088993,169192.11428496998
2023-05-31,142192.8964472881,168253.89690565254
2023-06-01,143455.17492353794,169852.4879450585
2023-06-02,143708.3809505651,172308.7449261086
2023-06-05,143916.8524157002,171978.55809606434
2023-06-06,144925.63359799414,172353.0303392112
2023-06-07,143210.37106208014,171757.09272137057
2023-06-08,144897.3469923315,172795.99939777967
2023-06-09,145418.7905902972,173106.01005922473
2023-06-12,148104.1881456271,174676.4183112266
2023-06-13,149260.50167472614,175828.03059779818
2023-06-14,149632.88536086254,176037.4413502403
2023-06-15,151666.66066658532,178219.87707605434
2023-06-16,150685.08459594767,177612.82979575716
2023-06-20,150660.56155562965,176691.35352848627
2023-06-21,148609.54763842467,175786.0309658217
2023-06-22,150344.76195502144,176420.5586985401
2023-06-23,149025.5983944371,175086.8117963162
2023-06-26,147150.85385327932,174371.45169193135
2023-06-27,150485.42395856796,176283.14366670707
2023-06-28,151128.66042549867,176372.04650581322
2023-06-29,150847.8765690837,177067.17936269104
2023-06-30,152993.11501386546,179156.7280945869
2023-07-03,154079.67425837836,179362.83148774598
2023-07-05,154515.00356232625,179096.0846612466
2023-07-06,152624.4033998371,177693.6366279697
2023-07-07,152320.1769043172,177245.0361198112
2023-07-10,153071.43796778948,177693.6366279697
2023-07-11,155650.75173719172,178825.2898313004
2023-07-12,157498.91162260543,180264.13158641764
2023-07-13,159796.3827321992,181694.85179518737
2023-07-14,159053.8516118151,181581.67370512735
2023-07-17,159647.08288865315,182212.17897385283
2023-07-18,161116.0079103057,183566.1020446759
2023-07-19,161509.43882138148,183974.32467618206
2023-07-20,156936.84533738776,182753.73032456433
2023-07-21,155930.35383494067,182753.73032456433
2023-07-24,156567.02146720135,183570.1628178497
2023-07-25,156979.19501345098,184071.32352218186
2023-07-26,157762.89671754983,184099.60846740165
2023-07-27,157558.34705126574,182879.02688551083
2023-07-28,160769.94163774076,184669.48307251377
2023-07-31,161271.74566378843,185021.0975043995
2023-08-01,160512.76631331048,184491.67739430146
2023-08-02,156383.07153735188,181925.24320902728
2023-08-03,155919.65263726388,181403.85525718806
2023-08-04,156111.27300974829,180583.40029990982
2023-08-07,158899.70505801862,182159.6187776792
2023-08-08,157415.4294388212,181367.4870748016
2023-08-09,155533.46854783804,180155.00149980444
2023-08-10,155882.5276664735,180219.66739713761
2023-08-11,156003.269668286,180114.5853139712
2023-08-14,156954.09311551947,181108.8107157419
2023-08-15,152354.4040688058,178999.08581524683
2023-08-16,149463.4667443946,177685.56616053003
2023-08-17,147021.28406904516,176331.6558594339
2023-08-18,147019.5403825717,176416.51069509328
2023-08-21,148581.40974978067,177564.33037275728
2023-08-22,148151.21784437407,177083.37137647826
2023-08-23,150854.61731168398,179055.69401486727
2023-08-24,146337.3809675657,176574.15297443335
2023-08-25,148386.45325220405,177818.9459586432
2023-08-28,150717.24810203677,178946.5511585271
2023-08-29,155482.6104099273,181533.1998215814
2023-08-30,156372.0910949029,182280.8673351789
2023-08-31,156369.5971104704,182014.1332784065
2023-09-01,157065.22004304678,182353.64200913266
2023-09-05,155696.14994803836,181565.53277024796
2023-09-06,154524.0438833296,180344.9511883572
2023-09-07,154169.77927854573,179791.2558273053
2023-09-08,154746.53081958462,180062.02511779754
2023-09-11,157584.8510532707,181246.25128702883
2023-09-12,157218.38211853398,180252.0003458042
2023-09-13,157678.48986050967,180462.16451213707
2023-09-14,160160.5045802563,182018.16851212634
2023-09-15,156952.33777985314,179825.1722221151
2023-09-18,156891.52654446842,179930.63739709035
2023-09-19,156000.58003069286,179557.49320554754
2023-09-20,153184.6214160016,177906.7378315037
2023-09-21,148296.44623477178,174966.24003434548
2023-09-22,147031.15756504927,174572.79197693378
2023-09-25,147351.59792384043,175306.9235799521
2023-09-26,146196.9494117495,172731.47396744307
2023-09-27,147680.79894389687,172800.41772330838
2023-09-28,148582.8984315837,173802.20280344033
2023-09-29,147082.26558116416,173380.38041272011
2023-10-02,146625.06553073286,173311.4238871279
2023-10-03,145546.4659445382,170991.4709716651
2023-10-04,144679.84115162172,172236.63427795685
2023-10-05,144270.3329418689,172171.7257558114
2023-10-06,145982.4417628395,174215.890878086
2023-10-09,148972.52312320945,175331.27544926773
2023-10-10,149565.52092574543,176243.8256773925
2023-10-11,150076.16278567803,176965.80050034344
2023-10-12,149227.6693646072,175886.9373482717
2023-10-13,148760.89882833185,175010.8319208951
2023-10-16,150426.49241893177,176852.21377902065
2023-10-17,151247.04269673763,176844.0922326731
2023-10-18,150338.51074805058,174487.61789810038
2023-10-19,150164.6429196805,172954.5227882801
2023-10-20,148554.19981357333,170829.24436034585
2023-10-23,148452.73278554666,170533.17824074283
2023-10-24,148988.34233620024,171818.87266041042
2023-10-25,144897.2553407565,169352.8979171426
2023-10-26,141954.3943431521,167324.9631178361
2023-10-27,140759.7387730393,166566.51795468305
2023-10-30,142943.84493229614,168557.9568743335
2023-10-31,143825.68211997027,169616.5544697173
2023-11-01,145738.65146103103,171425.4501424527
2023-11-02,149048.1509029845,174710.71779784525
2023-11-03,150244.3307025212,176304.66065663722
2023-11-06,149796.68584392307,176710.27826384324
2023-11-07,149673.97940493902,177213.18842076915
2023-11-08,148981.64341850078,177342.97992560614
2023-11-09,148578.63155609035,175959.9291075838
2023-11-10,151672.1040684733,178705.75241721355
2023-11-13,151244.2754153167,178535.39148981977
2023-11-14,153574.8574153366,181999.1288492267
